Time;Fps;ReservedMemory;AllocatedMemory;GameObjectCount;activeGameObjectCount;visibleGameObjectCount
221.5456;30;23817932;15786067;68;54;0
222.5475;30;23817990;15785531;68;55;1
223.5478;30;23817384;15785195;68;55;1
224.5494;30;23817030;15785003;68;55;1
225.5503;30;23817636;15785339;68;55;1
226.5513;30;23817030;15785003;68;55;1
227.5531;30;23817030;15785003;68;55;1
228.5542;30;23817030;15785003;68;55;0
229.5557;30;23817471;15785147;68;58;1
230.557;30;23817471;15785147;68;58;1
231.5581;30;23816763;15784763;68;58;0
232.5596;30;23816851;15784527;68;59;1
233.5612;30;23816851;15784527;68;59;0
234.5621;30;23816829;15784235;68;60;1
235.5635;29;23815647;15783323;68;60;1
236.5643;31;23815507;15783399;68;61;1
237.5658;30;23814955;15782955;68;61;1
238.5713;29;23814955;15782955;68;61;0
239.6018;30;23815447;15783447;68;62;1
240.6035;30;23819151;15786260;68;62;1
241.6219;29;23819151;15786260;68;62;2
242.6228;30;23819151;15786260;68;62;2
243.6248;30;23819151;15786260;68;62;2
244.6258;30;23819151;15786260;68;62;4
245.6269;30;23819151;15786260;68;62;3
246.6276;30;23820751;15787644;68;63;1
247.6284;30;23821287;15788072;68;63;1
248.6303;30;23824991;15790885;68;63;1
249.6318;30;23824283;15790501;68;63;2
250.6324;31;23823979;15790305;68;53;0
251.633;30;23823979;15790305;68;53;0
252.6353;30;23823979;15790305;68;53;0
253.6361;30;23823625;15790113;68;53;0
254.6371;30;23823625;15790113;68;53;0
255.6403;30;23823625;15790113;68;53;0
256.6405;30;23823625;15790113;68;53;0
257.6415;30;23823625;15790113;68;53;0
258.6426;30;23823625;15790113;68;53;0
259.6441;30;23823625;15790113;68;53;0
260.6451;30;23823625;15790113;68;53;0
261.6476;30;23823625;15790113;68;53;0
262.6487;30;23823625;15790113;68;53;0
263.6501;30;23823043;15789261;68;54;1
264.6511;30;23823043;15789261;68;54;1
265.6522;30;23822689;15789069;68;54;0
266.6532;30;23822689;15789069;68;54;0
267.6549;30;23822473;15788961;68;53;0
268.6573;30;23822473;15788961;68;53;0
269.6577;30;23826872;15792388;72;57;1
270.6589;30;23826872;15792388;72;57;1
271.6611;30;23826518;15792196;72;57;1
272.6615;30;23826518;15792196;72;57;1
273.6628;30;23826518;15792196;72;57;0
274.6651;30;23826302;15792088;72;56;0
275.666;29;23826849;15792392;72;56;0
276.667;30;23826849;15792392;72;56;0
277.6678;30;23826495;15792200;72;56;0
278.6702;30;23826495;15792200;72;56;0
279.6709;30;23826495;15792200;72;56;0
280.6725;30;23826495;15792200;72;56;0
281.69;29;23826849;15792392;72;56;0
282.6914;30;23826849;15792392;72;56;0
283.7098;29;23826495;15792200;72;56;0
284.7118;30;23826495;15792200;72;56;0
285.713;30;23826495;15792200;72;56;0
286.7141;30;23826495;15792200;72;56;0
287.7157;30;23826495;15792200;72;56;0
288.718;30;23827065;15792500;72;57;1
289.7192;30;23827065;15792500;72;57;1
290.7202;30;23826711;15792308;72;57;0
291.7208;30;23827073;15792508;72;58;2
292.7225;30;23827073;15792508;72;58;0
293.7234;30;23827073;15792508;72;58;0
294.7256;30;23827157;15792268;72;59;1
295.7259;30;23827157;15792268;72;59;0
296.728;30;23826449;15791884;72;59;0
297.7283;30;23826449;15791884;72;59;0
298.7294;30;23826449;15791884;72;59;0
299.731;30;23826449;15791884;72;59;0
300.7323;30;23826449;15791884;72;59;0
301.7338;30;23826449;15791884;72;59;0
302.7352;30;23826449;15791884;72;59;0
303.7369;30;23826449;15791884;72;59;0
