Time;Fps;ReservedMemory;AllocatedMemory;GameObjectCount;activeGameObjectCount;visibleGameObjectCount
134.3771;30;23820226;15790616;68;53;0
135.3785;30;23820226;15790616;68;53;0
136.3797;30;23820226;15790616;68;53;0
137.3802;30;23820226;15790616;68;53;0
138.3816;30;23820226;15790616;68;53;0
139.384;30;23820226;15790616;68;53;0
140.3846;30;23820226;15790616;68;53;0
141.3858;30;23820226;15790616;68;53;0
142.3869;30;23820226;15790616;68;53;0
143.3889;30;23820226;15790616;68;53;0
144.4218;30;23820226;15790616;68;53;0
145.4226;30;23820226;15790616;68;53;0
146.4241;30;23820226;15790616;68;53;0
147.4252;30;23824625;15794043;72;57;1
148.4266;30;23824625;15794043;72;57;1
149.4271;30;23827975;15796664;72;57;1
150.4289;30;23827975;15796664;72;57;0
151.4292;30;23827759;15796556;72;56;0
152.4302;30;23827759;15796556;72;56;0
153.4318;30;23827759;15796556;72;56;0
154.4348;30;23827759;15796556;72;56;0
155.4679;30;23827759;15796556;72;56;0
156.4692;30;23828823;15797080;72;57;1
157.4705;30;23828329;15796856;72;57;1
158.4706;30;23831679;15799477;72;57;1
159.4716;30;23831679;15799477;72;57;1
160.4724;30;23831679;15799477;72;57;0
161.4743;30;23831679;15799477;72;57;0
162.475;30;23832647;15800013;72;58;1
163.4759;30;23832041;15799677;72;58;1
164.4774;30;23832041;15799677;72;58;0
165.4792;30;23832041;15799677;72;58;0
166.4797;30;23832041;15799677;72;58;0
167.4809;30;23832018;15799681;72;58;0
168.4817;30;23832133;15799445;72;59;1
169.4829;30;23832133;15799445;72;59;0
170.484;30;23831425;15799061;72;59;0
171.4857;30;23831425;15799061;72;59;0
172.4857;30;23831425;15799061;72;59;0
173.4867;30;23831425;15799061;72;59;0
174.4882;30;23831193;15798937;72;56;0
175.4893;30;23831193;15798937;72;56;0
176.4901;30;23830839;15798745;72;56;0
177.4912;30;23830839;15798745;72;56;0
178.4928;30;23830839;15798745;72;56;0
179.4943;30;23831078;15798957;72;56;0
180.495;30;23831078;15798957;72;56;0
181.4972;30;23831078;15798957;72;56;0
182.4979;30;23831078;15798957;72;56;0
183.4985;30;23831078;15798957;72;56;0
184.5011;30;23831078;15798957;72;56;0
185.5024;30;23831078;15798957;72;56;0
186.5028;30;23831078;15798957;72;56;0
187.5041;30;23831078;15798957;72;56;0
188.5073;30;23831078;15798957;72;56;0
189.5409;30;23831078;15798957;72;56;0
190.5414;30;23831078;15798957;72;56;0
191.5429;30;23831078;15798957;72;56;0
192.544;30;23831078;15798957;72;56;0
193.545;30;23831078;15798957;72;56;0
194.5464;30;23831078;15798957;72;56;0
195.5487;30;23831078;15798957;72;56;0
196.5495;30;23831078;15798957;72;56;0
197.5509;30;23831078;15798957;72;56;0
198.551;30;23831078;15798957;72;56;0
199.5525;30;23831078;15798957;72;56;0
200.5536;30;23831933;15799569;72;57;1
201.5546;30;23831933;15799569;72;57;0
202.5567;30;23831579;15799377;72;57;0
203.5576;30;23831579;15799377;72;57;0
204.5583;30;23831579;15799377;72;57;0
205.5602;30;23836367;15803733;72;58;1
206.5662;30;23836087;15803561;72;58;0
207.5961;30;23836087;15803561;72;58;0
208.5972;30;23835733;15803369;72;58;0
209.5984;30;23835733;15803369;72;58;0
210.5996;30;23835733;15803369;72;58;0
211.6014;30;23835741;15803377;72;59;1
212.6029;30;23836119;15803593;72;59;1
213.6054;30;23835741;15803377;72;59;1
214.6062;30;23835741;15803377;72;59;1
215.6078;30;23835741;15803377;72;59;1
216.6087;30;23835741;15803377;72;59;1
217.61;30;23835741;15803377;72;59;0
218.6318;8;23835932;15803116;72;56;0
219.6334;30;23835932;15803116;72;56;0
220.6351;30;23835086;15802648;72;57;1
221.6364;30;23835086;15802648;72;57;0
222.6374;30;23835486;15802724;72;58;1
223.6389;30;23835486;15802724;72;58;1
224.64;30;23835132;15802532;72;58;0
225.6406;30;23838984;15805169;72;59;1
226.6413;30;23839397;15805393;72;59;2
227.6426;30;23841980;15807598;72;59;2
228.6443;30;23841980;15807598;72;59;2
229.6459;30;23841980;15807598;72;59;0
230.6463;30;23841436;15806730;72;60;1
231.6482;30;23841436;15806730;72;60;1
232.6487;30;23840788;15806406;72;61;1
233.6497;30;23840788;15806406;72;61;1
234.6507;30;23840788;15806406;72;61;2
235.6585;30;23840788;15806406;72;61;2
236.6868;30;23840788;15806406;72;61;2
237.6882;30;23848196;15812032;72;61;2
238.7225;30;23848266;15812048;72;61;2
239.7231;30;23849150;15812716;72;61;2
240.7238;30;23848196;15812032;72;61;2
241.726;30;23848231;15812040;72;61;2
242.7597;30;23848336;15812064;72;61;2
243.7615;30;23848231;15812040;72;61;2
244.7619;30;23848196;15812032;72;61;2
245.7632;30;23848196;15812032;72;61;1
246.7648;30;23848264;15812100;72;62;1
247.7661;30;23848264;15812100;72;62;1
248.7664;30;23848264;15812100;72;62;1
249.7673;30;23848264;15812100;72;62;1
250.7681;30;23850240;15813752;72;63;2
251.77;30;23850504;15814016;72;63;1
252.7715;30;23849532;15813368;72;63;1
253.7728;30;23849532;15813368;72;63;1
254.773;30;23849532;15813368;72;63;1
255.7738;30;23849532;15813368;72;63;1
256.7753;30;23849532;15813368;72;63;1
257.7767;30;23849532;15813368;72;63;1
258.7774;30;23849532;15813368;72;63;1
259.779;30;23853271;15816189;72;63;1
260.78;30;23853236;15816181;72;63;1
261.7814;30;23853236;15816181;72;63;1
262.7818;30;23853236;15816181;72;63;0
263.7833;30;23852860;15815913;72;56;0
264.7849;30;23852860;15815913;72;56;0
265.7856;30;23852506;15815721;72;56;0
266.7864;30;23852506;15815721;72;56;0
267.789;30;23852506;15815721;72;56;0
268.7899;30;23852506;15815721;72;56;0
269.8071;30;23852506;15815721;72;56;0
270.8129;28;24074644;16028220;72;56;0
271.8398;30;24074746;16028268;72;56;0
272.8401;30;24074569;16028172;72;56;0
273.8415;30;24074215;16027980;72;56;0
274.8417;30;24074215;16027980;72;56;0
275.8432;30;24074215;16027980;72;56;0
276.8445;30;24074215;16027980;72;56;0
277.8451;30;24074215;16027980;72;56;0
278.8471;30;24074215;16027980;72;56;0
279.8487;30;24074215;16027980;72;56;0
280.8496;29;24074746;16028268;72;56;0
281.8507;30;24075588;16028840;72;57;1
282.8517;30;24075057;16028552;72;57;1
283.8532;30;24075057;16028552;72;57;0
284.8547;30;24074487;16028252;72;56;0
285.8558;30;24074487;16028252;72;56;0
286.858;30;24074487;16028252;72;56;0
287.8583;30;24074487;16028252;72;56;0
288.8586;30;24074487;16028252;72;56;0
289.8594;30;24074522;16028260;72;56;0
290.8605;30;24075088;16028556;72;57;1
291.8624;30;24075582;16028780;72;57;1
292.863;30;24074734;16028364;72;57;0
293.8643;30;24074734;16028364;72;57;0
294.8652;30;24074734;16028364;72;57;0
295.8665;30;24074734;16028364;72;57;0
296.8679;30;24074987;16028536;72;57;0
297.8686;30;24074987;16028536;72;57;0
298.871;30;24074987;16028536;72;57;0
299.8713;30;24074987;16028536;72;57;0
300.8724;30;24074987;16028536;72;57;0
301.8733;30;24074987;16028536;72;57;0
302.8739;30;24074987;16028536;72;57;0
303.8766;30;24074987;16028536;72;57;0
304.9145;30;24074987;16028536;72;57;0
305.944;30;24074987;16028536;72;57;0
306.9446;30;24074987;16028536;72;57;0
307.9463;30;24074987;16028536;72;57;0
308.9478;30;24074987;16028536;72;57;0
309.9492;30;24074771;16028428;72;56;0
310.9494;30;24074771;16028428;72;56;0
311.9503;30;24074771;16028428;72;56;0
312.9515;30;24075341;16028728;72;57;1
313.9524;30;24075341;16028728;72;57;0
314.9541;30;24074987;16028536;72;57;0
315.956;30;24074987;16028536;72;57;0
316.9568;30;24074987;16028536;72;57;0
317.9574;30;24074987;16028536;72;57;0
318.9587;30;24074987;16028536;72;57;0
319.9597;30;24074987;16028536;72;57;0
320.9609;30;24074987;16028536;72;57;0
321.962;30;24074987;16028536;72;57;0
322.9636;30;24074997;16028276;72;58;1
323.9644;30;24075071;16028296;72;58;1
324.9661;30;24074717;16028104;72;58;0
325.9668;30;24074717;16028104;72;58;0
