Time;Fps;ReservedMemory;AllocatedMemory;GameObjectCount;activeGameObjectCount;visibleGameObjectCount
135.469;30;23827342;15791333;64;50;0
136.4707;30;23827342;15791333;64;50;0
137.4727;30;23827342;15791333;64;50;0
138.4735;30;23827342;15791333;64;50;0
139.4744;30;23827342;15791333;64;50;0
140.4754;30;23827342;15791333;64;50;0
141.4777;30;23827342;15791333;64;50;0
142.4791;30;23827342;15791333;64;50;0
143.4813;30;23827342;15791333;64;50;0
144.482;30;23832155;15795228;68;54;1
145.4836;30;23832155;15795228;68;54;0
146.4848;30;23831801;15795036;68;54;0
147.485;30;23831801;15795036;68;54;0
148.487;30;23831801;15795036;68;54;0
149.488;30;23831801;15795036;68;54;0
150.4889;30;23831801;15795036;68;54;0
151.4904;30;23831723;15795012;68;54;0
152.4915;30;23835883;15798335;72;58;1
153.4929;30;23839587;15801148;72;58;1
154.495;30;23839587;15801148;72;58;0
155.4956;30;23839587;15801148;72;58;0
156.4969;30;23839587;15801148;72;58;0
157.4981;30;23839587;15801148;72;58;0
158.5;30;23839587;15801148;72;58;0
159.5015;30;23839587;15801148;72;58;0
160.5033;30;23839587;15801148;72;58;0
161.5039;30;23839587;15801148;72;58;0
162.5044;30;23839587;15801148;72;58;0
163.5056;30;23839587;15801148;72;58;0
164.5073;30;23839587;15801148;72;58;0
165.5085;30;23839595;15801156;72;59;0
166.5096;30;23839595;15801156;72;59;0
167.5109;30;23839595;15801156;72;59;0
168.5126;30;23839595;15801156;72;59;0
169.5138;30;23839595;15801156;72;59;0
170.5141;30;23839595;15801156;72;59;0
171.5152;30;23839580;15801168;72;59;0
172.5169;30;23839699;15800936;72;60;1
173.5182;30;23839699;15800936;72;60;0
174.5204;30;23838991;15800552;72;60;0
175.5207;30;23838991;15800552;72;60;0
176.5226;30;23838991;15800552;72;60;0
177.5233;30;23838991;15800552;72;60;0
178.5252;30;23838991;15800552;72;60;0
179.5263;30;23839230;15800764;72;60;0
180.5282;30;23838986;15800628;72;56;0
181.5295;30;23838986;15800628;72;56;0
182.5302;30;23839518;15801052;72;57;1
183.5311;30;23839518;15801052;72;57;1
184.5325;30;23839164;15800860;72;57;1
185.5344;30;23839234;15800876;72;57;1
186.5345;30;23839234;15800876;72;57;1
187.5376;30;23839234;15800876;72;57;1
188.5385;30;23839199;15800868;72;57;1
189.5397;30;23839199;15800868;72;57;1
190.5402;30;23839199;15800868;72;57;1
191.5405;30;23839199;15800868;72;57;1
192.5416;30;23839199;15800868;72;57;1
193.5431;30;23839164;15800860;72;57;1
194.5435;30;23838948;15800752;72;56;0
195.545;30;23839195;15800864;72;57;0
196.5464;30;23843983;15805220;72;58;1
197.5474;30;23843703;15805048;72;58;0
198.5491;30;23843703;15805048;72;58;0
199.5505;30;23843349;15804856;72;58;0
200.5517;30;23843349;15804856;72;58;0
201.553;30;23843349;15804856;72;58;0
202.5544;30;23843349;15804856;72;58;0
203.5556;30;23843349;15804856;72;58;0
204.5574;30;23840589;15801772;72;59;1
205.5586;30;23840933;15802008;72;60;1
206.5594;30;23839893;15801400;72;60;0
207.5613;30;23840029;15801212;72;61;1
208.5626;30;23840030;15801240;72;61;0
209.5636;30;23839018;15800660;72;56;0
210.5646;30;23839018;15800660;72;56;0
211.566;30;23838664;15800468;72;56;0
212.5675;30;23838664;15800468;72;56;0
213.5691;30;23839866;15801400;72;57;0
214.571;30;23839866;15801400;72;57;0
215.5713;30;23839512;15801208;72;57;0
216.5728;30;23839296;15801100;72;56;0
217.5738;30;23839296;15801100;72;56;0
218.5754;30;23839296;15801100;72;56;0
219.5768;30;23839296;15801100;72;56;0
220.5778;30;23839296;15801100;72;56;0
221.5804;30;23839296;15801100;72;56;0
222.5815;30;23839296;15801100;72;56;0
223.5828;30;23839296;15801100;72;56;0
224.5835;30;23839296;15801100;72;56;0
225.5858;30;23839296;15801100;72;56;0
226.5865;30;23839296;15801100;72;56;0
227.588;30;23839296;15801100;72;56;0
228.5889;30;23839296;15801100;72;56;0
229.5912;30;23839296;15801100;72;56;0
230.5919;30;23839296;15801100;72;56;0
231.5934;30;23839296;15801100;72;56;0
232.5951;30;23839327;15801104;72;56;0
233.5967;30;23839327;15801104;72;56;0
234.5979;30;23839327;15801104;72;56;0
235.5988;30;23839327;15801104;72;56;0
236.6009;30;23839327;15801104;72;56;0
237.6016;30;23839327;15801104;72;56;0
238.6041;30;23839327;15801104;72;56;0
239.6042;30;23839327;15801104;72;56;0
240.6056;30;23839897;15801404;72;57;1
241.6069;30;23839897;15801404;72;57;1
242.6077;30;23839543;15801212;72;57;0
243.6099;30;23839327;15801104;72;56;0
244.6101;30;23839327;15801104;72;56;0
245.6114;30;23839327;15801104;72;56;0
246.6134;30;23839543;15801212;72;57;1
247.6143;30;23839543;15801212;72;57;1
248.6157;30;23839543;15801212;72;57;0
249.6177;30;23839543;15801212;72;57;0
250.6187;30;23839905;15801412;72;58;1
251.62;30;23839905;15801412;72;58;0
252.6212;30;23839681;15801296;72;56;0
253.622;30;23839681;15801296;72;56;0
254.6235;30;23839327;15801104;72;56;0
255.6257;30;23839327;15801104;72;56;0
256.626;30;23839327;15801104;72;56;0
257.6273;30;23839327;15801104;72;56;0
258.6287;30;23839327;15801104;72;56;0
259.63;30;23839327;15801104;72;56;0
260.6309;30;23839327;15801104;72;56;0
261.6326;30;23839327;15801104;72;56;0
262.634;30;23839327;15801104;72;56;0
263.6353;30;23839327;15801104;72;56;0
264.637;30;23839327;15801104;72;56;0
265.6381;30;23839327;15801104;72;56;0
266.6717;30;23839327;15801104;72;56;0
267.6736;30;23839327;15801104;72;56;0
268.6752;30;23839327;15801104;72;56;0
269.6756;30;23839327;15801104;72;56;0
270.6767;30;23839327;15801104;72;56;0
271.6779;30;23839234;15800768;72;57;1
272.6803;30;23839234;15800768;72;57;0
273.6807;30;23838880;15800576;72;57;0
274.6818;30;23838880;15800576;72;57;0
275.6829;30;23838880;15800576;72;57;0
276.6847;30;23838880;15800576;72;57;0
277.6848;30;23838880;15800576;72;57;0
278.6869;30;23838880;15800576;72;57;0
279.6879;30;23838880;15800576;72;57;0
280.6895;30;23838880;15800576;72;57;0
281.691;30;23838880;15800576;72;57;0
282.6914;30;23839912;15801284;72;58;1
283.6929;30;23839912;15801284;72;58;0
284.6938;30;23839558;15801092;72;58;0
285.6955;30;23839558;15801092;72;58;0
286.6968;30;23839558;15801092;72;58;0
287.6983;30;23845602;15806812;72;59;1
288.6994;30;23845602;15806812;72;59;0
289.7015;30;23844662;15806304;72;56;0
290.7029;30;23844662;15806304;72;56;0
291.7039;30;23844308;15806112;72;56;0
292.7047;30;23844308;15806112;72;56;0
293.7061;30;23844308;15806112;72;56;0
294.7072;30;23841402;15802936;72;57;1
295.7091;30;23841402;15802936;72;57;0
296.71;30;23840832;15802636;72;56;0
297.7112;30;23840832;15802636;72;56;0
298.7132;30;23840832;15802636;72;56;0
299.7145;30;23840180;15802119;72;56;0
300.7159;30;23840561;15802473;72;56;0
301.7166;30;23840561;15802473;72;56;0
302.7185;30;23840561;15802473;72;56;0
303.7193;30;23840561;15802473;72;56;0
304.721;30;23840561;15802473;72;56;0
305.7225;30;23840561;15802473;72;56;0
306.724;30;23840561;15802473;72;56;0
307.7253;30;23840561;15802473;72;56;0
308.7261;30;23840561;15802473;72;56;0
309.7271;30;23840561;15802473;72;56;0
310.7284;30;23840561;15802473;72;56;0
311.7301;30;23840808;15802585;72;57;1
312.7313;30;23840808;15802585;72;57;0
