Time;Fps;ReservedMemory;AllocatedMemory;GameObjectCount;activeGameObjectCount;visibleGameObjectCount
1.024824;26;23583076;15569105;12;11;0
2.025911;31;23582368;15568721;12;11;0
3.027342;30;23582368;15568721;12;11;0
4.028541;30;23582604;15568849;12;11;0
5.029617;30;23582604;15568849;12;11;0
6.030808;30;23582604;15568849;12;11;0
7.032332;30;23582604;15568849;12;11;0
8.03346;30;23582604;15568849;12;11;0
9.034674;30;23582604;15568849;12;11;0
10.05242;28;23724524;15706692;16;15;1
11.05352;30;23724524;15706692;16;15;1
12.0557;30;23724170;15706500;16;15;1
13.07402;29;23728220;15710328;16;15;1
14.07472;30;23731971;15713161;16;15;1
15.0766;30;23731971;15713161;16;15;0
16.07702;30;23731971;15713161;16;15;0
17.07808;30;23731971;15713161;16;15;0
18.0877;30;23731971;15713161;16;15;0
19.11389;30;23731971;15713161;16;15;0
20.11525;30;23731971;15713161;16;15;0
21.11824;30;23731971;15713161;16;15;0
22.15152;30;23731971;15713161;16;15;0
23.15271;30;23731971;15713161;16;15;0
24.15303;30;23731971;15713161;16;15;0
25.15501;30;23731971;15713161;16;15;0
26.15539;30;23731971;15713161;16;15;0
27.15738;30;23740981;15720794;20;19;1
28.15859;30;23741476;15721046;20;19;1
29.15906;30;23741122;15720854;20;19;1
30.16046;30;23741122;15720854;20;19;0
31.1617;30;23741122;15720854;20;19;0
32.16344;30;23741122;15720854;20;19;0
33.16473;30;23741122;15720854;20;19;0
34.16569;30;23741122;15720854;20;19;0
35.17191;30;23741122;15720854;20;19;0
36.20224;30;23741122;15720854;20;19;0
37.20356;30;23741122;15720854;20;19;0
38.20481;30;23741122;15720854;20;19;0
39.20657;30;23741122;15720854;20;19;0
40.20742;30;23741122;15720854;20;19;0
41.20871;30;23741122;15720854;20;19;1
42.20988;30;23741122;15720854;20;19;0
43.21048;30;23741122;15720854;20;19;0
44.21216;30;23741122;15720854;20;19;0
45.21291;30;23741122;15720854;20;19;0
46.21511;30;23741122;15720854;20;19;0
47.21627;30;23741122;15720854;20;19;0
48.21669;30;23741122;15720854;20;19;0
49.21798;30;23741122;15720854;20;19;0
50.21947;30;23741122;15720854;20;19;0
51.2207;30;23741122;15720854;20;19;0
