Time;Fps;ReservedMemory;AllocatedMemory;GameObjectCount;activeGameObjectCount;visibleGameObjectCount
60.12463;61;24649848;16829428;38;37;2
61.12651;60;24649282;16829204;38;37;2
62.12839;60;24648057;16828644;38;37;2
63.13026;60;24650131;16830984;38;37;3
64.13216;60;24654591;16833088;38;37;3
65.13365;60;24654339;16832988;38;37;3
66.13544;60;24653765;16832680;38;37;3
67.13722;59;24653429;17392384;38;37;3
68.13899;60;24659405;16837598;38;37;3
69.14079;60;24658961;16837458;38;37;3
70.14256;60;24657345;16836412;38;37;3
71.14434;60;24657026;16835922;38;37;4
72.14611;60;24656513;16835618;38;37;2
73.14789;60;24655966;16835394;38;37;2
74.14968;60;24659970;16837194;38;37;2
75.15146;60;24659340;16836906;38;37;2
76.15323;60;24659169;16837058;38;37;2
77.15501;60;24657260;16835510;38;37;3
78.15679;60;24656796;16835274;38;37;3
79.159;60;24656460;16835166;38;37;4
80.16078;60;24656160;16834942;38;37;4
81.16256;60;24656938;16835454;38;37;4
82.16434;60;24656896;16835374;38;37;4
83.16613;60;24656856;16835334;38;37;4
84.1679;60;24657500;16835750;38;37;4
85.16969;60;24657176;16835502;38;37;4
86.17146;60;24657402;16835614;38;37;4
87.17325;60;24656946;16835310;38;37;4
88.17547;60;24657577;16835694;38;37;4
89.17723;60;24663229;17326614;38;37;5
90.17899;60;24663671;16841598;38;37;5
91.18076;60;24663579;16841126;38;37;6
92.18295;60;24660399;16839694;38;37;6
93.18493;60;24661307;16840146;38;37;6
94.18692;60;24662007;16840466;38;37;6
95.19057;60;24662232;16840406;38;37;6
96.19241;60;24663179;16840878;38;37;6
97.19933;59;24659843;16839214;38;37;6
98.20126;61;24660789;16839742;38;37;6
99.20317;60;24661867;16840402;38;37;6
100.2051;60;24662143;16840374;38;37;6
101.207;60;24666370;16843499;38;37;6
102.2086;60;24663220;16842059;38;37;6
103.2106;60;24663891;16842331;38;37;6
104.2122;60;24665357;16843227;38;37;6
105.214;60;24664424;16842313;38;37;6
106.2158;60;24665698;16843093;38;37;6
107.2177;60;27646266;19816463;38;37;1
108.2195;60;27646434;19816479;38;37;1
109.2213;60;27646434;19816479;38;37;1
110.2232;60;27645664;19816127;38;37;1
111.225;60;27644614;20840557;38;37;1
112.2269;60;27643564;20348749;38;37;1
113.2287;60;30410266;22581717;38;37;1
114.2301;60;30409349;22581237;38;37;1
115.2319;60;30415136;23184984;38;37;2
116.2337;60;30414160;22583787;38;37;2
117.2355;60;30413828;22583683;38;37;2
118.2373;60;30413023;22583315;38;37;2
119.2391;60;30412148;22582915;38;37;2
120.2409;60;30411518;22582627;38;37;2
121.2427;59;30416321;22585992;38;37;2
122.2445;60;30418736;22587128;38;37;2
123.2463;60;30416495;22585818;38;37;1
124.2481;60;30415445;22585338;38;37;1
125.2499;60;30414395;22584858;38;37;1
126.2517;60;30413345;22584378;38;37;1
127.2535;60;30417545;22586298;38;37;1
128.2553;60;30416845;23316618;38;37;1
129.2571;60;30415795;22585498;38;37;1
130.2589;60;30414745;22585018;38;37;1
131.2607;60;30413695;22584538;38;37;1
132.2625;60;30417895;23317098;38;37;1
133.2643;60;30416985;22586042;38;37;1
134.2656;60;30416215;22585690;38;37;1
135.2671;60;30415165;22585210;38;37;1
136.2686;60;30414115;23315370;38;37;1
137.2701;60;30413065;23314890;38;37;1
138.2725;60;30417265;23316810;38;37;1
139.274;60;30416495;23529589;38;37;1
140.2754;60;33182335;25351696;38;37;1
141.2768;60;33181873;25351424;38;37;1
142.279;60;35948203;28117526;38;37;1
143.2809;60;35947111;28116966;38;37;1
144.2826;60;35946061;28116486;38;37;1
145.2843;60;35952022;28119578;38;37;2
146.286;60;35950922;29123468;38;37;2
147.2877;60;35950222;29123784;38;37;2
148.2894;60;35949796;28118530;38;37;2
149.2911;60;35953094;28121239;38;37;2
150.2928;60;35951536;28120479;38;37;2
151.2939;60;35951064;28120311;38;37;2
152.2955;60;35955036;29127173;38;37;2
153.2966;60;35954984;28122103;38;37;2
154.2977;60;35953986;28121599;38;37;2
155.2989;60;35953251;28121263;38;37;2
156.3;60;35952814;28121111;38;37;2
157.3012;60;35952254;28120855;38;37;2
158.3024;60;35951336;28120431;38;37;2
159.3035;60;35950679;28120135;38;37;2
160.3047;60;35954914;28122071;38;37;2
161.3064;60;35954564;28121911;38;37;2
162.3078;60;35953864;28121591;38;37;2
163.3092;60;35953164;28121271;38;37;2
164.3106;60;35952464;28120951;38;37;2
165.3121;60;35951396;29125509;38;37;2
166.3135;60;35950924;28120247;38;37;2
167.3149;60;35955046;28122127;38;37;2
168.3163;60;35954844;28122039;38;37;2
169.3177;60;35954158;28121771;38;37;3
170.3191;60;35953848;28121651;38;37;3
171.3206;60;35953358;28121427;38;37;3
172.3224;60;35952644;28121055;38;37;3
173.3237;60;35952197;28120855;38;37;3
174.3249;60;35950346;28119669;38;37;1
175.3267;59;35951111;28120339;38;37;2
176.3284;60;35955013;28122075;38;37;2
177.3301;60;35954616;28121887;38;37;2
178.3318;60;35954074;28121687;38;37;2
179.3334;60;35952060;28120509;38;37;1
180.3351;60;35951010;28120029;38;37;1
181.3368;60;35949960;28703054;38;37;1
182.3385;60;35954160;28121469;38;37;1
183.3401;60;35953460;28121149;38;37;1
184.3418;60;35952410;28120669;38;37;1
185.344;60;35952249;28120603;38;37;2
186.3459;60;35950895;28119895;38;37;1
187.3478;60;35948943;28118741;38;37;1
188.3494;60;35953178;28769868;38;37;1
189.351;59;35952408;28120325;38;37;1
190.3529;61;35951428;28769068;38;37;1
191.3543;60;35950378;28119397;38;37;1
192.3559;60;35949328;28768108;38;37;1
193.358;60;35955365;28235234;38;37;2
194.3598;60;35954381;28121671;38;37;2
195.3615;60;35954329;28121695;38;37;2
196.3633;60;35953909;28121503;38;37;2
197.365;60;35952491;28120807;38;37;2
198.3667;60;35951949;28120607;38;37;2
199.3685;60;35951389;28120351;38;37;2
200.3702;60;35949822;28119373;38;37;2
201.3719;60;35953424;28120961;38;37;1
202.3737;60;35952934;28901300;38;37;1
203.3754;59;35951884;28120257;38;37;1
204.3772;61;35950834;28119777;38;37;1
205.3789;59;35949854;28119329;38;37;1
206.3806;60;35954054;28121249;38;37;1
207.3824;60;35953284;28901460;38;37;1
208.3841;61;35952479;28120529;38;37;1
209.3858;60;35951464;28120065;38;37;1
210.3876;60;35950414;28119585;38;37;1
211.3893;60;35951691;28121147;38;37;1
212.3911;60;35955695;28162414;38;37;2
213.3936;60;35955663;28122991;38;37;2
214.395;60;35954885;28122631;38;37;2
215.3967;60;35954333;28122383;38;37;2
216.3984;60;35953624;28122111;38;37;3
217.4001;60;35954550;28123227;38;37;3
218.4018;60;35953934;28122915;38;37;3
219.4035;60;35953417;28122683;38;37;3
220.4052;60;35955117;28123189;38;37;3
221.4073;60;35956388;28123849;38;37;3
222.409;60;35956344;28123539;38;37;4
223.4108;60;35955696;28570804;38;37;3
224.4129;59;35954649;28982608;38;37;3
225.4151;61;35954453;28982564;38;37;3
226.417;60;35953712;28981532;38;37;3
227.419;60;35953543;28121897;38;37;3
228.4209;60;35953053;28121673;38;37;3
229.4228;60;35953898;28122499;38;37;4
230.4247;60;35958139;28125600;38;37;4
231.4266;60;35957385;28125264;38;37;4
232.4285;60;35957763;28125528;38;37;4
233.4305;60;35956255;28124020;38;37;5
234.4324;60;35960439;28127197;38;37;5
235.4343;60;35961146;28127657;38;37;5
236.4359;60;35961161;28127501;38;37;6
237.4378;60;35961603;28898784;38;37;6
238.4397;60;35962495;28129386;38;37;6
239.4411;60;35963800;28130178;38;37;6
240.4427;60;35964080;28130154;38;37;6
241.4444;60;35965169;28130806;38;37;6
242.446;60;35962353;28129510;38;37;6
243.4481;60;35963104;28129862;38;37;6
244.4498;60;35963804;28130182;38;37;6
245.4515;60;35969228;28134447;38;37;7
246.4531;60;35966088;28132827;38;37;7
247.4548;60;35967752;28133883;38;37;6
248.4564;60;35968386;28134175;38;37;6
249.4581;60;35969455;28134655;38;37;6
250.4597;60;35969856;28134847;38;37;6
251.4614;60;35964801;28131901;38;37;1
252.4631;60;35969001;28133821;38;37;1
253.4647;60;35968161;28133437;38;37;1
254.4664;60;35967280;28132651;38;37;2
255.468;60;35966317;28132163;38;37;1
256.4697;60;35964540;28131089;38;37;1
257.4719;60;35963455;28130609;38;37;1
258.4737;60;35967690;28132529;38;37;1
259.4755;60;35966920;28132177;38;37;1
260.4768;60;35965870;28436695;38;37;1
261.4783;60;35964890;28131249;38;37;1
262.4798;60;35963840;28130769;38;37;1
263.4813;60;35968040;28437687;38;37;1
264.4833;60;35967165;28132289;38;37;1
265.485;60;35966430;28131953;38;37;1
266.4868;60;35965380;28131473;38;37;1
267.4885;60;35964330;28130993;38;37;1
268.4903;60;35963315;28130529;38;37;1
269.492;60;35967515;28132449;38;37;1
270.4938;60;35966780;28132113;38;37;1
271.4951;60;35967251;28132679;38;37;2
272.4966;60;35966635;28132367;38;37;2
273.498;60;35965655;28131919;38;37;2
274.5001;60;35964877;28131559;38;37;2
275.5019;60;35969155;28133519;38;37;2
276.5037;60;35968985;28133539;38;37;3
277.505;60;35968075;28133047;38;37;3
278.5067;60;35967329;28132643;38;37;3
279.5083;60;35967503;29141216;38;37;3
280.51;60;35966745;28132439;38;37;3
281.5117;60;35965132;28131377;38;37;3
282.5133;60;35965509;28131811;38;37;3
283.515;60;35964176;28130953;38;37;3
284.5166;61;35964841;28131371;38;37;4
285.5183;60;35964123;28130843;38;37;4
286.52;60;35964251;28714758;38;37;3
287.5222;60;35962652;28129885;38;37;1
288.5235;60;35966852;28131805;38;37;1
289.5251;60;35966082;28131453;38;37;1
290.5267;60;35965032;28130973;38;37;1
291.529;60;35964052;28714030;38;37;1
292.5308;60;35965232;28131591;38;37;2
293.5327;54;37348257;29514578;38;37;2
294.5345;60;37351987;29516218;38;37;2
295.5363;60;37352853;29517350;38;37;3
296.5382;60;37352249;29517050;38;37;3
297.5396;60;37351677;30546970;38;37;3
298.5414;60;37351312;29516626;38;37;3
299.5432;60;37354440;29519583;38;37;3
300.545;60;37353774;29518993;38;37;3
301.5467;60;37353229;29518733;38;37;3
302.5485;60;37352891;29518585;38;37;3
303.5503;60;37352625;29518509;38;37;3
304.5521;60;37353107;29517933;38;37;3
305.5539;56;38739095;30902870;38;37;3
306.5557;59;38738423;30902426;38;37;3
307.5574;60;38737999;30902154;38;37;1
308.5589;60;38737789;30902058;38;37;1
309.5607;60;38736739;31747827;38;37;1
310.5624;60;38735689;30901098;38;37;1
311.5642;60;38734639;31746867;38;37;1
312.566;60;38738839;30902538;38;37;1
313.5678;60;38737999;30902154;38;37;1
314.5696;60;38737229;30901802;38;37;1
315.5714;60;38736179;31747571;38;37;1
316.5732;60;38735199;31747433;38;37;1
317.5751;60;38735173;31416184;38;37;1
318.5805;60;38739798;30903288;38;37;2
319.5823;60;38738535;30902652;38;37;1
320.5841;60;38739182;30903356;38;37;6
321.5859;60;38737506;30903276;38;37;6
322.5877;60;38737124;30902780;38;37;6
323.5891;60;38738570;30903732;38;37;6
324.5906;60;38739204;30904024;38;37;6
325.5928;60;38739830;30904308;38;37;6
326.5946;60;38739890;30904140;38;37;6
327.5964;60;38737310;30903156;38;37;6
328.5982;60;38737940;31569994;38;37;6
329.5999;60;38737754;30903068;38;37;6
330.6018;60;38737613;30902452;38;37;7
331.6036;60;38738850;30903176;38;37;6
332.6054;60;38739941;30903868;38;37;6
333.6072;60;38736786;30902404;38;37;6
334.609;60;38736941;30902312;38;37;6
335.6108;60;38738046;30902980;38;37;6
336.6126;60;38738676;30903268;38;37;6
337.6144;60;38739306;30903556;38;37;6
338.6162;60;38739936;30903844;38;37;6
339.618;60;38736786;30902404;38;37;6
340.6198;60;38737416;31567758;38;37;6
341.6216;60;38737622;30902632;38;37;6
342.623;60;38738519;30903092;38;37;7
343.6247;60;38739131;30903324;38;37;6
344.6264;60;38735286;31566122;38;37;6
345.6281;59;38735296;30900876;38;37;6
346.6298;61;38736173;30901316;38;37;6
347.6315;60;38736211;30901164;38;37;6
348.6332;60;38736464;30901208;38;37;1
349.6349;61;38735457;31008426;38;37;1
350.6366;60;38737644;30902540;38;37;6
351.6383;60;38737952;30902620;38;37;6
352.64;60;38739072;31703659;38;37;6
353.6417;60;38736015;30901880;38;37;6
354.6426;60;38736221;30901820;38;37;6
355.6445;60;38736851;30902108;38;37;6
356.6461;60;38737225;30902140;38;37;6
357.6476;60;38739542;30904020;38;37;6
358.6492;60;38740546;30904644;38;37;6
359.6508;60;38737540;30903272;38;37;6
360.653;60;38737746;30903212;38;37;6
361.6549;60;38737279;30902308;38;37;7
362.6564;60;38737918;30902548;38;37;6
363.6581;60;38737384;30901938;38;37;6
364.6599;60;38735101;30901194;38;37;6
365.6616;60;38738944;30902586;38;37;1
