Time;Fps;ReservedMemory;AllocatedMemory;GameObjectCount;activeGameObjectCount;visibleGameObjectCount
203.3993;60;24644949;16824548;38;37;1
204.4009;60;24643899;17079143;38;37;1
205.4025;60;24642639;16823492;38;37;1
206.4041;60;24641379;16822916;38;37;1
207.4062;60;24645579;16824836;38;37;1
208.4082;60;24645975;16825498;38;37;2
209.4102;60;24649327;16828299;38;37;2
210.4122;60;24648514;16827923;38;37;2
211.4141;60;24647052;17826582;38;37;2
212.4156;60;24646142;16826843;38;37;2
213.4174;60;24649974;17384082;38;37;2
214.4191;60;24649502;16828379;38;37;2
215.4209;60;24648592;16827963;38;37;2
216.4226;60;24647542;16827483;38;37;2
217.4249;60;24646352;16826939;38;37;2
218.4267;60;24650692;16828923;38;37;2
219.4286;60;24648247;16827485;38;37;1
220.4305;60;24647302;16827053;38;37;1
221.4319;60;24646077;17307365;38;37;1
222.4336;60;24644817;16865384;38;37;1
223.4353;60;24649017;16827837;38;37;1
224.437;60;24647967;17014269;38;37;1
225.4386;60;24648466;16828103;38;37;2
226.4404;60;24647508;17452989;38;37;2
227.4421;60;24646345;16827103;38;37;2
228.4438;60;24650620;16829003;38;37;2
229.4455;60;24648493;17818829;38;37;1
230.4471;60;24647338;16827241;38;37;1
231.4489;60;24646113;16826681;38;37;1
232.4506;60;24644783;16826073;38;37;1
233.4523;59;24648983;16827993;38;37;1
234.4548;61;24647933;16827513;38;37;1
235.4561;60;24646673;17229147;38;37;1
236.4577;59;24645413;16826361;38;37;1
237.4594;61;24649613;17377626;38;37;1
238.4611;60;24648563;16827801;38;37;1
239.4628;60;24647443;17523769;38;37;1
240.4644;60;24646183;16826713;38;37;1
241.4668;60;24644923;16826137;38;37;1
242.4687;60;24649123;16828057;38;37;1
243.4705;60;24648073;16827577;38;37;1
244.4722;60;24646813;17376656;38;37;1
245.4747;60;24645553;16826425;38;37;1
246.4767;60;24649753;16828345;38;37;1
247.4788;60;24648563;17082876;38;37;1
248.4808;60;24647443;16827289;38;37;1
249.4828;60;24646183;17229233;38;37;1
250.4844;60;24644888;16826121;38;37;1
251.4863;60;24649088;16828041;38;37;1
252.4882;60;24648073;16827577;38;37;1
253.4902;60;24646813;17524101;38;37;1
254.4921;60;24645553;17081500;38;37;1
255.4936;60;24649753;16828345;38;37;1
256.495;60;24648528;16827801;38;37;1
257.4974;60;24647443;16827289;38;37;1
258.4994;60;24646183;16826713;38;37;1
259.5009;60;24646268;16826931;38;37;2
260.5026;60;24650054;16828627;38;37;2
261.5043;60;24649204;16828195;38;37;2
262.506;60;24648382;16827867;38;37;2
263.5077;60;24647104;16827235;38;37;2
264.5099;60;24646422;16826971;38;37;2
265.5116;60;24650482;16828827;38;37;2
266.5133;60;24649309;16828243;38;37;2
267.5151;60;24648802;17384230;38;37;2
268.5172;60;24647752;16827579;38;37;2
269.5193;60;24645975;16826505;38;37;2
270.5209;60;24644557;17817879;38;37;2
271.5229;60;24648985;16827881;38;37;2
272.5254;60;24648011;16827401;38;37;2
273.5273;60;24647375;16827145;38;37;2
274.5294;60;24646107;16826561;38;37;2
275.5311;60;24645135;17671048;38;37;2
276.533;60;24648877;16827773;38;37;1
277.535;60;24648107;16827421;38;37;1
278.5369;60;24646847;16826845;38;37;1
279.5389;60;24645587;16826269;38;37;1
280.5408;60;24644327;16825693;38;37;1
281.5428;60;24648527;16827613;38;37;1
282.5448;60;24647477;16827133;38;37;1
283.5467;60;24646217;16826557;38;37;1
284.5487;60;24644957;17816731;38;37;1
285.5507;59;24649157;17377246;38;37;1
286.5526;61;24648107;16827421;38;37;1
287.5546;60;24646812;16826829;38;37;1
288.5565;60;24645587;16826269;38;37;2
289.5585;60;24646514;16827215;38;37;2
290.5601;60;24649053;16828025;38;37;1
291.5622;60;24648353;16827705;38;37;1
292.5637;60;24647093;16827129;38;37;1
293.5656;60;24645763;17160258;38;37;1
294.5674;60;24644503;16825945;38;37;1
295.5693;60;24648703;16827865;38;37;1
296.5711;59;24647653;16866852;38;37;1
297.573;61;24646393;16826809;38;37;1
298.5749;60;24645133;17012835;38;37;1
299.5768;60;24652118;16830463;38;37;2
300.5786;60;24650659;16829707;38;37;1
301.5804;60;24649236;16828455;38;37;2
302.5823;60;24648208;16827959;38;37;2
303.5842;60;24645693;16826489;38;37;1
304.5866;60;24645954;16826959;38;37;2
305.5881;60;24649990;16828715;38;37;1
