Time;Fps;ReservedMemory;AllocatedMemory;GameObjectCount;activeGameObjectCount;visibleGameObjectCount
277.4846;60;35735413;27909021;38;37;2
278.4862;60;35734371;27908549;38;37;2
279.4879;60;35733009;27907909;38;37;2
280.4896;59;35730494;27906439;38;37;1
281.4913;60;35734694;27908359;38;37;1
282.493;60;35733644;27907879;38;37;1
283.4946;60;35732524;27907367;38;37;1
284.4963;60;35731404;27906855;38;37;1
285.498;60;35730284;27906343;38;37;1
286.4997;60;35736524;27909885;38;37;2
287.5014;61;35739389;27912370;38;37;2
288.5031;60;35738111;27911738;38;37;2
289.5047;60;35736072;27910592;38;37;2
290.5064;60;35734564;27909844;38;37;1
291.5081;60;35738764;27911764;38;37;1
292.5098;60;35737714;27911284;38;37;1
293.5119;60;35736594;27910772;38;37;1
294.5137;60;35735474;27910260;38;37;1
295.5157;60;35734354;27909748;38;37;1
296.5173;60;35738554;27911668;38;37;1
297.5192;60;35737504;28281872;38;37;1
298.5204;60;35736432;28281522;38;37;1
299.5219;60;35735306;27910187;38;37;1
300.5234;60;35734186;27909675;38;37;1
301.5256;60;35738386;27911595;38;37;1
302.5276;60;35737336;27911115;38;37;1
303.5289;60;35736216;28281287;38;37;1
304.5306;60;35736389;27910985;38;37;2
305.5323;59;35734046;27909611;38;37;1
306.5339;60;35738246;27911531;38;37;1
307.5356;60;35737686;27911275;38;37;1
