Time;Fps;ReservedMemory;AllocatedMemory;GameObjectCount;activeGameObjectCount;visibleGameObjectCount
113.199;60;24639903;16822533;38;37;3
114.2006;60;24643797;16824261;38;37;3
115.2023;60;24643036;16823861;38;37;3
116.2039;60;24641258;17224977;38;37;1
117.2056;60;24640632;16822445;38;37;2
118.2071;60;24639179;16821733;38;37;1
119.2089;60;24642512;17372340;38;37;1
120.2106;60;24641392;16930423;38;37;1
121.2122;60;24640132;16821907;38;37;1
122.2139;60;24638872;16821331;38;37;1
123.2155;60;24637612;16820755;38;37;1
124.2172;60;24641812;16822675;38;37;1
125.2193;60;24640692;17813533;38;37;1
126.2208;60;24639432;16821587;38;37;1
127.2226;60;24640465;16822753;38;37;2
128.2245;60;24643132;16823691;38;37;1
129.2262;60;24642082;16823211;38;37;1
130.228;60;24640822;16822635;38;37;1
131.2298;60;24639562;16822059;38;37;1
132.2315;60;24638302;17665408;38;37;1
133.2333;60;24642502;16823403;38;37;1
134.2347;60;24641382;16822891;38;37;1
135.2363;60;24640122;17371970;38;37;1
136.238;60;24638862;16821739;38;37;1
137.2397;60;24644407;16824453;38;37;2
138.2413;60;24643371;16823949;38;37;2
139.2431;60;24642103;16823365;38;37;2
140.2448;60;24640264;17814337;38;37;2
141.2465;59;24641581;16823869;38;37;3
142.2482;60;24640611;17158199;38;37;3
143.2499;60;24643450;17011263;38;37;1
144.2583;59;24642330;16823839;38;37;1
145.2601;60;24641070;16823263;38;37;1
146.2619;60;24639810;17744964;38;37;1
147.2635;60;24645335;16825533;38;37;2
148.2653;60;24643170;16824223;38;37;1
149.267;60;24642050;16823711;38;37;1
150.2687;60;24640986;16823255;38;37;1
151.27;60;24640697;16823365;38;37;2
152.2716;60;24644667;17306351;38;37;1
153.2733;60;24642960;16824127;38;37;1
154.2749;60;24644407;16825821;38;37;2
155.2766;60;24641844;16824303;38;37;1
156.2783;60;24640717;16823461;38;37;2
157.2799;60;24645181;16825493;38;37;2
158.2816;60;24642820;17373718;38;37;1
159.2837;60;24643169;16824697;38;37;2
160.2857;60;24641923;16824097;38;37;2
161.2876;60;24639963;16935938;38;37;2
162.2891;60;24643509;16824125;38;37;1
163.2906;60;24641942;16823147;38;37;1
164.2921;60;24642045;16823497;38;37;2
165.2943;60;24640569;16822781;38;37;1
166.2961;60;24641289;16823881;38;37;2
167.2978;60;24644046;16824795;38;37;1
168.2996;60;24643206;16824411;38;37;1
169.3013;60;24641946;16823835;38;37;1
170.3031;60;24640616;16823227;38;37;1
171.3049;60;24639525;16822345;38;37;2
172.3066;60;24642432;16823371;38;37;1
173.3084;60;24641382;16822891;38;37;1
174.3101;60;24640052;16822283;38;37;1
175.3119;60;24638792;16821707;38;37;1
176.3137;60;24642992;16823627;38;37;1
177.3154;60;24641872;16823115;38;37;1
178.3172;60;24640612;16822539;38;37;1
179.3189;60;24639352;16821963;38;37;1
180.3207;60;24640009;16822677;38;37;2
181.3224;60;24643830;16824389;38;37;2
182.3242;60;24641848;16823167;38;37;1
183.326;60;24640693;16822639;38;37;1
184.3277;60;24639363;17302903;38;37;1
185.3295;59;24643563;16823951;38;37;1
186.3313;60;24642443;17452066;38;37;1
187.333;60;24641183;16822863;38;37;1
188.3348;60;24639923;16822287;38;37;1
189.3365;60;24638663;16821711;38;37;1
190.3383;60;24642863;16823631;38;37;1
191.3401;60;24641708;16823103;38;37;1
192.3418;60;24640483;16822543;38;37;1
193.3436;60;24639223;16821967;38;37;1
194.3453;60;24643423;16823887;38;37;1
195.3471;60;24642303;16823375;38;37;1
196.3489;60;24640973;16822767;38;37;1
197.3506;60;24639713;16822191;38;37;1
198.3524;60;24640114;16822725;38;37;2
199.3541;60;24642758;16823583;38;37;1
200.3559;60;24643036;16824013;38;37;2
201.3577;60;24641685;16823365;38;37;2
202.3594;60;24640440;16822785;38;37;1
203.3612;60;24638383;16821583;38;37;1
204.3629;60;24643612;16823981;38;37;2
205.3647;60;24642471;16823429;38;37;2
206.3665;60;24640352;16822279;38;37;1
207.3682;60;24639057;17665302;38;37;1
208.3694;60;24643257;16823607;38;37;1
209.3713;60;24642137;16823095;38;37;1
210.373;60;24642959;17158433;38;37;2
211.3747;60;24641538;17005201;38;37;2
212.3764;60;24639163;16821907;38;37;1
213.3781;60;24646288;16826201;38;37;2
214.3798;60;24644832;16825505;38;37;2
215.3815;60;24643782;17925082;38;37;2
216.3832;60;24642872;16824609;38;37;2
217.3849;60;24641682;16824065;38;37;2
218.3866;59;24645769;16825929;38;37;2
219.3883;61;24645153;17308642;38;37;3
220.39;60;24644307;16825265;38;37;2
221.3917;60;24644962;16826281;38;37;2
222.3934;60;24643188;16825381;38;37;1
223.3951;60;24641026;16824131;38;37;1
224.3968;60;24645518;16825849;38;37;2
225.3985;60;24643440;16824683;38;37;1
226.3998;60;24643769;16825221;38;37;2
227.4016;59;24641093;16823647;38;37;2
228.4032;60;24640072;16822797;38;37;2
229.4049;60;24644500;16824869;38;37;2
230.4066;60;24643418;16824357;38;37;2
231.4083;60;24643390;16825013;38;37;2
232.41;60;24642348;16824541;38;37;2
233.4117;60;24639973;16931075;38;37;1
234.4134;60;24644173;16825055;38;37;2
235.4146;60;24643036;16824165;38;37;2
236.4159;60;24641571;16823441;38;37;1
237.4182;60;24639584;16822271;38;37;1
238.4194;60;24643819;16824207;38;37;1
239.4208;60;24642699;16823695;38;37;1
240.4228;60;24641369;17156824;38;37;1
241.4243;60;24640074;16822495;38;37;1
242.4258;60;24638849;16821935;38;37;1
243.4273;60;24643049;16823855;38;37;1
244.4288;60;24641894;16823327;38;37;1
245.4304;60;24640669;16822767;38;37;1
246.4319;60;24639409;16822191;38;37;1
247.4334;60;24644672;16824889;38;37;1
248.4349;60;24642559;17304813;38;37;1
249.437;60;24641439;16862586;38;37;1
250.4386;60;24640109;16822511;38;37;1
251.4402;60;24638849;17008537;38;37;1
252.4418;60;24643049;17598997;38;37;1
253.4435;60;24641929;16823343;38;37;1
254.4451;60;24640669;16822767;38;37;1
255.4467;60;24639409;16822191;38;37;1
256.4483;60;24643609;16863578;38;37;1
257.4499;60;24642489;16823599;38;37;1
258.4515;60;24642680;16824037;38;37;2
259.4532;60;24641469;16823453;38;37;2
260.4548;60;24639856;16822657;38;37;1
261.4564;60;24644850;16825029;38;37;2
262.458;60;24643555;16824437;38;37;2
263.4597;60;24642309;16823837;38;37;2
264.4613;60;24641216;16823333;38;37;2
265.4629;60;24639377;16822235;38;37;2
266.4645;60;24644272;16824489;38;37;3
267.4661;60;24643070;16823857;38;37;3
268.4677;60;24642452;16823581;38;37;3
269.4694;60;24649680;16830096;38;37;3
270.471;60;24648934;16829692;38;37;3
271.4726;60;24648679;16829684;38;37;3
272.4742;60;24646542;16828326;38;37;1
273.4758;60;24645422;16827814;38;37;1
274.4775;60;24649622;17673969;38;37;1
275.4791;60;24648782;16829350;38;37;1
276.4813;60;24649499;16830200;38;37;2
277.4828;60;24648340;16829592;38;37;2
278.4845;60;24647973;17530483;38;37;2
279.4861;60;24650501;16831829;38;37;2
280.4877;60;24654701;16833749;38;37;2
281.4893;60;24654063;16833453;38;37;2
282.491;60;24653406;16946192;38;37;2
283.4926;60;24651804;17019409;38;37;2
284.4942;60;24651174;16831875;38;37;2
285.4958;60;24649806;16831191;38;37;1
286.4977;60;24654006;16833111;38;37;1
287.4998;60;24652956;17313503;38;37;1
288.502;60;24651906;16832151;38;37;1
289.5038;59;24650821;16831655;38;37;1
290.5052;61;24649806;16831191;38;37;1
291.5068;60;24654006;16833111;38;37;1
292.5085;60;24655096;16834125;38;37;2
293.5102;60;24653972;16833533;38;37;2
294.5119;60;24653042;16833097;38;37;1
295.5135;60;24651992;17459032;38;37;1
296.5152;60;24651416;16832421;38;37;2
297.5169;61;24655740;16834389;38;37;2
298.5186;60;24654822;16833965;38;37;2
299.5203;60;24653211;17312571;38;37;2
300.5219;60;24653483;16833386;38;37;2
301.5242;60;24652853;16833098;38;37;2
302.526;60;24650618;16831756;38;37;1
303.5274;60;24649428;16831212;38;37;1
304.5291;60;24653628;16833132;38;37;1
305.5308;60;24653208;16832940;38;37;1
